Feature,Split,Model,Mean_Abs_SHAP
Weapon_Weapon Not Reported,8,XGBoost,0.0024849395267665386
Circumstance_All other manslaughter by negligence,8,XGBoost,0.0019468525424599648
Circumstance_All suspected felony type,8,XGBoost,0.04784604534506798
Circumstance_Argument over money or property,8,XGBoost,0.05659935250878334
Circumstance_Arson,8,XGBoost,0.007360100746154785
Circumstance_Brawl due to influence of alcohol,8,XGBoost,0.049367353320121765
Circumstance_Brawl due to influence of narcotics,8,XGBoost,0.0056893471628427505
Circumstance_Burglary,8,XGBoost,0.002307270187884569
Circumstance_Child killed by babysitter,8,XGBoost,0.0038603453431278467
Circumstance_Circumstances undetermined,8,XGBoost,0.6931450366973877
Circumstance_Felon killed by police,8,XGBoost,0.059845369309186935
Circumstance_Felon killed by private citizen,8,XGBoost,0.06878498196601868
Circumstance_Gambling,8,XGBoost,0.0032031554728746414
Circumstance_Gangland killings,8,XGBoost,0.008353754878044128
Circumstance_Institutional killings,8,XGBoost,0.00202522543258965
Circumstance_Juvenile gang killings,8,XGBoost,0.022270863875746727
Circumstance_Larceny,8,XGBoost,0.0012995698489248753
Circumstance_Lovers triangle,8,XGBoost,0.058726489543914795
Circumstance_Motor vehicle theft,8,XGBoost,0.0006125703221186996
Circumstance_Narcotic drug laws,8,XGBoost,0.008578178472816944
Circumstance_Other,8,XGBoost,0.1004224494099617
Circumstance_Other - not specified,8,XGBoost,0.022000866010785103
Circumstance_Other arguments,8,XGBoost,0.5051532983779907
Circumstance_Other negligent handling of gun,8,XGBoost,0.0006794179789721966
Circumstance_Other sex offense,8,XGBoost,0.0011576733086258173
Circumstance_Prostitution and commercialized vice,8,XGBoost,4.001339402748272e-05
Circumstance_Rape,8,XGBoost,0.0019058232428506017
Circumstance_Robbery,8,XGBoost,0.028547286987304688
Circumstance_Sniper attack,8,XGBoost,0.0008327707182615995
Year,9,Random Forest,0.0041732430598783255
VicAge,9,Random Forest,0.004954688627980755
VicCount,9,Random Forest,0.0008105083785078606
OffCount,9,Random Forest,0.037371713459662205
Monthly_Overlap,9,Random Forest,0.024000802844392034
FTSWORN,9,Random Forest,0.007758327646092368
PTSWORN,9,Random Forest,0.0008711003277359572
TOTFTEMP,9,Random Forest,0.012079774471474746
OPBUDGET,9,Random Forest,0.012230416653134046
DET_SWN,9,Random Forest,0.007999080884350637
PERS_TRN_ACAD,9,Random Forest,0.003969858047531549
PERS_TRN_INSVC,9,Random Forest,0.0019617397923654863
PERS_EDU_MIN,9,Random Forest,0.0009997188954715501
PovertyRate,9,Random Forest,0.0028338969116408464
UnemploymentRate,9,Random Forest,0.011636144181163972
State_Alabama,9,Random Forest,8.026858762020808e-05
State_Alaska,9,Random Forest,3.3039431240946826e-06
State_Arizona,9,Random Forest,5.7284364309193275e-05
State_Arkansas,9,Random Forest,2.6780226787017603e-05
State_California,9,Random Forest,0.007196819506320854
State_Colorado,9,Random Forest,2.626086024215928e-05
State_Connecticut,9,Random Forest,2.7967210149152385e-05
State_Delaware,9,Random Forest,6.089768333572914e-06
State_District of Columbia,9,Random Forest,0.0005562453520186963
State_Florida,9,Random Forest,0.0003723345544618238
State_Georgia,9,Random Forest,0.0001666328095344069
State_Hawaii,9,Random Forest,4.8613302306569775e-06
State_Idaho,9,Random Forest,9.804721260742835e-06
State_Illinois,9,Random Forest,0.00016761458352279647
State_Indiana,9,Random Forest,7.054532426426439e-05
State_Iowa,9,Random Forest,6.379979328448899e-06
State_Kansas,9,Random Forest,2.0419170994843063e-05
State_Kentucky,9,Random Forest,1.4847768203280865e-05
State_Louisiana,9,Random Forest,6.699557819382286e-05
State_Maine,9,Random Forest,9.23816338111854e-07
State_Maryland,9,Random Forest,0.0002172030016655207
State_Massachusetts,9,Random Forest,3.013360615543773e-05
State_Michigan,9,Random Forest,7.377815498076727e-05
State_Minnesota,9,Random Forest,1.9779275485589017e-05
State_Mississippi,9,Random Forest,9.14389119772948e-05
State_Missouri,9,Random Forest,0.0001950896264736722
State_Montana,9,Random Forest,2.730467566508699e-06
State_Nebraska,9,Random Forest,3.462230539034163e-06
State_Nevada,9,Random Forest,3.081439448275504e-05
State_New Hampshire,9,Random Forest,7.676892207315584e-07
State_New Jersey,9,Random Forest,0.00022461775690955213
State_New Mexico,9,Random Forest,1.345202514843479e-05
State_New York,9,Random Forest,0.0006533936016429362
State_North Carolina,9,Random Forest,0.00016948947694137828
State_North Dakota,9,Random Forest,1.867377727018703e-06
State_Ohio,9,Random Forest,3.149707188769658e-05
State_Oklahoma,9,Random Forest,7.065982053702738e-05
State_Oregon,9,Random Forest,3.5395405095311867e-06
State_Pennsylvania,9,Random Forest,0.00014802387108002688
State_Rhode Island,9,Random Forest,3.0533507769720813e-06
State_South Carolina,9,Random Forest,0.00037641146100052215
State_South Dakota,9,Random Forest,2.9722424519534877e-06
State_Tennessee,9,Random Forest,0.0005649728706456447
State_Texas,9,Random Forest,0.0020154875280947674
State_Utah,9,Random Forest,5.08174419426626e-06
State_Vermont,9,Random Forest,1.1805240487391838e-06
State_Virginia,9,Random Forest,0.00013366742944954908
State_Washington,9,Random Forest,2.0726047295696725e-05
State_West Virginia,9,Random Forest,1.686946315533269e-05
State_Wisconsin,9,Random Forest,1.9036599023016268e-05
State_Wyoming,9,Random Forest,1.6341299812154936e-06
Agentype_County police,9,Random Forest,7.004534539479542e-05
Agentype_Municipal police,9,Random Forest,0.005372079792158031
Agentype_Primary federal LE,9,Random Forest,2.406972360458822e-07
Agentype_Primary state LE,9,Random Forest,0.00020590056567489716
Agentype_Regional police,9,Random Forest,2.1433306048057452e-07
Agentype_Sheriff,9,Random Forest,0.0034535249697357283
Agentype_Special police,9,Random Forest,1.8564402360604807e-06
Agentype_Tribal,9,Random Forest,1.1914968492517124e-06
Month_April,9,Random Forest,3.0946879728528934e-05
Month_August,9,Random Forest,2.9892844665648434e-05
Month_December,9,Random Forest,0.00011185004583456414
Month_February,9,Random Forest,5.147793906333637e-05
Month_January,9,Random Forest,3.3705036145235354e-05
Month_July,9,Random Forest,3.526111296024124e-05
Month_June,9,Random Forest,2.6863384062997717e-05
Month_March,9,Random Forest,3.633111926695602e-05
Month_May,9,Random Forest,3.32349488014993e-05
Month_November,9,Random Forest,9.686385398517652e-05
Month_October,9,Random Forest,3.761052060086454e-05
Month_September,9,Random Forest,3.0429505636635958e-05
VicSex_Female,9,Random Forest,0.008489467053751136
VicSex_Male,9,Random Forest,0.005234909377843331
VicSex_Unknown,9,Random Forest,5.5728930842738775e-06
VicRace_American Indian or Alaskan Native,9,Random Forest,1.0051106678577268e-05
VicRace_Asian,9,Random Forest,2.1245474646093853e-05
VicRace_Black,9,Random Forest,0.006040541179026469
VicRace_Native Hawaiian or Pacific Islander,9,Random Forest,5.257936616061176e-07
VicRace_Unknown,9,Random Forest,3.056631792454197e-05
VicRace_White,9,Random Forest,0.00550045618849565
Weapon_Asphyxiation - includes death by gas,9,Random Forest,7.899407612707798e-06
"Weapon_Blunt object - hammer, club, etc",9,Random Forest,0.00013467880131566644
Weapon_Drowning,9,Random Forest,2.460970375343606e-06
Weapon_Explosives,9,Random Forest,1.4969558569957577e-06
Weapon_Fire,9,Random Forest,5.5906734372862275e-05
"Weapon_Firearm, type not stated",9,Random Forest,0.011029757328064061
"Weapon_Handgun - pistol, revolver, etc",9,Random Forest,0.0019977210982405885
Weapon_Knife or cutting instrument,9,Random Forest,0.005858380037898136
"Weapon_Narcotics or drugs, sleeping pills",9,Random Forest,3.62197384245574e-06
Weapon_Other gun,9,Random Forest,3.893953496869276e-05
Weapon_Other or type unknown,9,Random Forest,0.0020216842098736954
"Weapon_Personal weapons, includes beating",9,Random Forest,0.0017380720705876098
Weapon_Poison - does not include gas,9,Random Forest,8.44105896325222e-07
Weapon_Pushed or thrown out window,9,Random Forest,2.1002668705694153e-07
Weapon_Rifle,9,Random Forest,0.0009944722844511791
Weapon_Shotgun,9,Random Forest,0.0013544636001524219
Weapon_Strangulation - hanging,9,Random Forest,0.0003622262392331761
Weapon_Weapon Not Reported,9,Random Forest,4.0995917647578635e-05
Circumstance_All other manslaughter by negligence,9,Random Forest,3.186196776762088e-06
Circumstance_All suspected felony type,9,Random Forest,0.004130398559706824
Circumstance_Argument over money or property,9,Random Forest,0.0033933461664006023
Circumstance_Arson,9,Random Forest,0.0001916820919302901
Circumstance_Brawl due to influence of alcohol,9,Random Forest,0.002887913058230803
Circumstance_Brawl due to influence of narcotics,9,Random Forest,6.82212220112509e-05
Circumstance_Burglary,9,Random Forest,9.088281886777115e-05
Circumstance_Child killed by babysitter,9,Random Forest,4.991078560041042e-05
Circumstance_Circumstances undetermined,9,Random Forest,0.08190862201525284
Circumstance_Felon killed by police,9,Random Forest,0.001999292021563725
Circumstance_Felon killed by private citizen,9,Random Forest,0.0036598883774565253
Circumstance_Gambling,9,Random Forest,5.106448476678395e-06
Circumstance_Gangland killings,9,Random Forest,0.00018357929173998518
Circumstance_Institutional killings,9,Random Forest,5.081643454312689e-06
Circumstance_Juvenile gang killings,9,Random Forest,0.002845249625381723
Circumstance_Larceny,9,Random Forest,4.1098348490862065e-06
Circumstance_Lovers triangle,9,Random Forest,0.002413030824008834
Circumstance_Motor vehicle theft,9,Random Forest,1.6544262202938796e-06
Circumstance_Narcotic drug laws,9,Random Forest,0.0009674182603536387
Circumstance_Other,9,Random Forest,0.012293243938569964
Circumstance_Other - not specified,9,Random Forest,0.001564628608494532
Circumstance_Other arguments,9,Random Forest,0.0636144268698681
Circumstance_Other negligent handling of gun,9,Random Forest,1.478274280518911e-07
Circumstance_Other sex offense,9,Random Forest,3.571353593327108e-06
Circumstance_Prostitution and commercialized vice,9,Random Forest,1.1395278493761838e-06
Circumstance_Rape,9,Random Forest,8.201716937890348e-05
Circumstance_Robbery,9,Random Forest,0.0025419112614674345
Circumstance_Sniper attack,9,Random Forest,2.1732816079137676e-06
Year,9,XGBoost,0.18211498856544495
VicAge,9,XGBoost,0.11634716391563416
VicCount,9,XGBoost,0.03519122675061226
OffCount,9,XGBoost,0.4597450792789459
Monthly_Overlap,9,XGBoost,0.11293697357177734
FTSWORN,9,XGBoost,0.09432323276996613
PTSWORN,9,XGBoost,0.007679606322199106
TOTFTEMP,9,XGBoost,0.059156205505132675
OPBUDGET,9,XGBoost,0.04784809798002243
DET_SWN,9,XGBoost,0.06087616831064224
PERS_TRN_ACAD,9,XGBoost,0.06286876648664474
PERS_TRN_INSVC,9,XGBoost,0.03297508507966995
PERS_EDU_MIN,9,XGBoost,0.010731032118201256
PovertyRate,9,XGBoost,0.043468277901411057
UnemploymentRate,9,XGBoost,0.09583190828561783
State_Alabama,9,XGBoost,0.007124345283955336
State_Alaska,9,XGBoost,0.0
State_Arizona,9,XGBoost,0.0012150267139077187
State_Arkansas,9,XGBoost,0.005495165474712849
State_California,9,XGBoost,0.13100142776966095
State_Colorado,9,XGBoost,0.0031721009872853756
State_Connecticut,9,XGBoost,0.0011000664671882987
State_Delaware,9,XGBoost,0.001817893236875534
State_District of Columbia,9,XGBoost,0.009578065946698189
State_Florida,9,XGBoost,0.012255307286977768
State_Georgia,9,XGBoost,0.005905753467231989
State_Hawaii,9,XGBoost,0.0
State_Idaho,9,XGBoost,0.0012306013377383351
State_Illinois,9,XGBoost,0.00809486210346222
State_Indiana,9,XGBoost,0.003098776564002037
State_Iowa,9,XGBoost,0.0014552365755662322
State_Kansas,9,XGBoost,0.004114193841814995
State_Kentucky,9,XGBoost,0.0020722830668091774
State_Louisiana,9,XGBoost,0.0026248018257319927
State_Maine,9,XGBoost,0.0005436345818452537
State_Maryland,9,XGBoost,0.0007160326349548995
State_Massachusetts,9,XGBoost,0.00025239810929633677
State_Michigan,9,XGBoost,0.003774213371798396
State_Minnesota,9,XGBoost,0.0026401386130601168
State_Mississippi,9,XGBoost,0.007305819541215897
State_Missouri,9,XGBoost,0.0011098531540483236
State_Montana,9,XGBoost,0.00028800428844988346
State_Nebraska,9,XGBoost,0.00035357402521185577
State_Nevada,9,XGBoost,0.0029040626250207424
State_New Hampshire,9,XGBoost,0.0
State_New Jersey,9,XGBoost,0.0033778471406549215
State_New Mexico,9,XGBoost,0.00102076621260494
State_New York,9,XGBoost,0.007015691138803959
State_North Carolina,9,XGBoost,0.0046670278534293175
State_North Dakota,9,XGBoost,0.0006039633299224079
State_Ohio,9,XGBoost,0.0037176436744630337
State_Oklahoma,9,XGBoost,0.0015580649487674236
State_Oregon,9,XGBoost,0.0
State_Pennsylvania,9,XGBoost,0.011693044565618038
State_Rhode Island,9,XGBoost,0.0
State_South Carolina,9,XGBoost,0.01008966751396656
State_South Dakota,9,XGBoost,0.0006458457792177796
State_Tennessee,9,XGBoost,0.01516164094209671
State_Texas,9,XGBoost,0.019907042384147644
State_Utah,9,XGBoost,0.0004971129237674177
State_Vermont,9,XGBoost,8.156705007422715e-05
State_Virginia,9,XGBoost,0.009444857947528362
State_Washington,9,XGBoost,0.0019399572629481554
State_West Virginia,9,XGBoost,0.004102707840502262
State_Wisconsin,9,XGBoost,0.0019503360381349921
State_Wyoming,9,XGBoost,0.00019815178529825062
Agentype_County police,9,XGBoost,0.001159789739176631
Agentype_Municipal police,9,XGBoost,0.028395285829901695
Agentype_Primary federal LE,9,XGBoost,0.0
Agentype_Primary state LE,9,XGBoost,0.004171368665993214
Agentype_Regional police,9,XGBoost,0.0
Agentype_Sheriff,9,XGBoost,0.02190828137099743
Agentype_Special police,9,XGBoost,5.836231866851449e-05
Agentype_Tribal,9,XGBoost,0.0
Month_April,9,XGBoost,0.00046833130181767046
Month_August,9,XGBoost,0.00031938496977090836
Month_December,9,XGBoost,0.023406658321619034
Month_February,9,XGBoost,0.007146292366087437
Month_January,9,XGBoost,0.0044512818567454815
Month_July,9,XGBoost,0.0008074712823145092
Month_June,9,XGBoost,0.00030286808032542467
Month_March,9,XGBoost,0.0023103314451873302
Month_May,9,XGBoost,0.0015567541122436523
Month_November,9,XGBoost,0.014872740022838116
Month_October,9,XGBoost,0.007151680067181587
Month_September,9,XGBoost,0.0035114088095724583
VicSex_Female,9,XGBoost,0.1460515707731247
VicSex_Male,9,XGBoost,0.006801331415772438
VicSex_Unknown,9,XGBoost,0.0007848769892007113
VicRace_American Indian or Alaskan Native,9,XGBoost,0.00016868866805452853
VicRace_Asian,9,XGBoost,0.00015820145199541003
VicRace_Black,9,XGBoost,0.04738667607307434
VicRace_Native Hawaiian or Pacific Islander,9,XGBoost,0.0
VicRace_Unknown,9,XGBoost,0.0024103617761284113
VicRace_White,9,XGBoost,0.03387117758393288
Weapon_Asphyxiation - includes death by gas,9,XGBoost,0.0008042610716074705
"Weapon_Blunt object - hammer, club, etc",9,XGBoost,0.0071886321529746056
Weapon_Drowning,9,XGBoost,0.00031726984889246523
Weapon_Explosives,9,XGBoost,0.0003926570643670857
Weapon_Fire,9,XGBoost,0.0006968281231820583
"Weapon_Firearm, type not stated",9,XGBoost,0.1014186292886734
"Weapon_Handgun - pistol, revolver, etc",9,XGBoost,0.0268093291670084
Weapon_Knife or cutting instrument,9,XGBoost,0.08087292313575745
"Weapon_Narcotics or drugs, sleeping pills",9,XGBoost,0.0003790469781961292
Weapon_Other gun,9,XGBoost,0.005508380942046642
Weapon_Other or type unknown,9,XGBoost,0.051073621958494186
"Weapon_Personal weapons, includes beating",9,XGBoost,0.027396613731980324
Weapon_Poison - does not include gas,9,XGBoost,0.00014788121916353703
Weapon_Pushed or thrown out window,9,XGBoost,0.00016400119056925178
Weapon_Rifle,9,XGBoost,0.024774033576250076
Weapon_Shotgun,9,XGBoost,0.035496365278959274
Weapon_Strangulation - hanging,9,XGBoost,0.008916747756302357
Weapon_Weapon Not Reported,9,XGBoost,0.0028981566429138184
Circumstance_All other manslaughter by negligence,9,XGBoost,0.0017168798949569464
Circumstance_All suspected felony type,9,XGBoost,0.05272647365927696
Circumstance_Argument over money or property,9,XGBoost,0.05488017946481705
Circumstance_Arson,9,XGBoost,0.00944108422845602
Circumstance_Brawl due to influence of alcohol,9,XGBoost,0.04762527719140053
Circumstance_Brawl due to influence of narcotics,9,XGBoost,0.0037576057948172092
Circumstance_Burglary,9,XGBoost,0.004400493577122688
Circumstance_Child killed by babysitter,9,XGBoost,0.004242972936481237
Circumstance_Circumstances undetermined,9,XGBoost,0.7266293168067932
Circumstance_Felon killed by police,9,XGBoost,0.0537540428340435
Circumstance_Felon killed by private citizen,9,XGBoost,0.06661661714315414
Circumstance_Gambling,9,XGBoost,0.002528940327465534
Circumstance_Gangland killings,9,XGBoost,0.011898208409547806
Circumstance_Institutional killings,9,XGBoost,0.001566099701449275
Circumstance_Juvenile gang killings,9,XGBoost,0.025347990915179253
Circumstance_Larceny,9,XGBoost,0.000872202159371227
Circumstance_Lovers triangle,9,XGBoost,0.05619062855839729
Circumstance_Motor vehicle theft,9,XGBoost,8.237676956923679e-05
Circumstance_Narcotic drug laws,9,XGBoost,0.016804853454232216
Circumstance_Other,9,XGBoost,0.07989956438541412
Circumstance_Other - not specified,9,XGBoost,0.02897895872592926
Circumstance_Other arguments,9,XGBoost,0.4661672115325928
Circumstance_Other negligent handling of gun,9,XGBoost,0.0006536140572279692
Circumstance_Other sex offense,9,XGBoost,6.193989975145087e-05
Circumstance_Prostitution and commercialized vice,9,XGBoost,4.47894271928817e-05
Circumstance_Rape,9,XGBoost,0.0034458644222468138
Circumstance_Robbery,9,XGBoost,0.04388568177819252
Circumstance_Sniper attack,9,XGBoost,0.001088009332306683
